51239,Perkins,IA
52556,Perlee,IA
50220,Perry,IA
50138,Pershing,IA
51563,Persia,IA
50222,Peru,IA
52040,Petersburg,IA
51047,Peterson,IA
52731,Petersville,IA
51048,Pierson,IA
52648,Pilot Grove,IA
50223,Pilot Mound,IA
50541,Pioneer,IA
50579,Piper,IA
51564,Pisgah,IA
50072,Pitzer,IA
52773,Plain View,IA
50666,Plainfield,IA
52581,Plano,IA
50836,Platteville,IA
50317,Pleasant Hill,IA
50327,Pleasant Hill,IA
52540,Pleasant Plain,IA
52767,Pleasant Valley,IA
50065,Pleasanton,IA
50225,Pleasantville,IA
50573,Plover,IA
50464,Plymouth,IA
50574,Pocahontas,IA
50226,Polk City,IA
50575,Pomeroy,IA
50227,Popejoy,IA
50401,Portland,IA
51565,Portsmouth,IA
52162,Postville,IA
50636,Powersville,IA
50228,Prairie City,IA
52655,Prairie Grove,IA
52219,Prairieburg,IA
50859,Prescott,IA
52069,Preston,IA
51245,Primghar,IA
52625,Primrose,IA
52768,Princeton,IA
50392,Principal Financial,IA
50229,Prole,IA
52583,Promise City,IA
52736,Promotional Fulfillment Corp,IA
52163,Protivin,IA
52584,Pulaski,IA
52101,Quandahl,IA
52326,Quasqueton,IA
51049,Quimby,IA
50230,Radcliffe,IA
50465,Rake,IA
51459,Ralston,IA
52164,Randalia,IA
50231,Randall,IA
51649,Randolph,IA
50579,Rands,IA
52544,Rathbun,IA
50707,Raymar,IA
50667,Raymond,IA
50668,Readlyn,IA
50232,Reasnor,IA
51447,Red Line,IA
51566,Red Oak,IA
51591,Red Oak,IA
50860,Redding,IA
50233,Redfield,IA
50669,Reinbeck,IA
50576,Rembrandt,IA
51050,Remsen,IA
50577,Renwick,IA
50234,Rhodes,IA
50466,Riceville,IA
50579,Richards,IA
52585,Richland,IA
51460,Ricketts,IA
52165,Ridgeway,IA
50538,Rinard,IA
50578,Ringsted,IA
50235,Rippey,IA
50317,Risingsun,IA
51201,Ritter,IA
52755,River Junction,IA
52722,Riverdale,IA
52327,Riverside,IA
51650,Riverton,IA
50601,Robertson,IA
52328,Robins,IA
52411,Robins,IA
52330,Robinson,IA
52772,Rochester,IA
50461,Rock Creek,IA
50467,Rock Falls,IA
51246,Rock Rapids,IA
51247,Rock Valley,IA
52001,Rockdale,IA
50468,Rockford,IA
50469,Rockwell,IA
50579,Rockwell City,IA
52498,Rockwell Collins,IA
51051,Rodney,IA
50566,Roelyn,IA
50236,Roland,IA
50581,Rolfe,IA
52642,Rome,IA
52586,Rose Hill,IA
51401,Roselle,IA
50025,Ross,IA
51357,Rossie,IA
52159,Rossville,IA
50470,Rowan,IA
52329,Rowley,IA
51343,Royal,IA
51357,Royal,IA
52585,Rubio,IA
51001,Ruble,IA
50471,Rudd,IA
50237,Runnells,IA
50238,Russell,IA
51358,Ruthven,IA
50582,Rutland,IA
52501,Rutledge,IA
52330,Ryan,IA
52070,Sabula,IA
50583,Sac City,IA
52001,Sageville,IA
50472,Saint Ansgar,IA
50239,Saint Anthony,IA
50511,Saint Benedict,IA
50240,Saint Charles,IA
52071,Saint Donatus,IA
50519,Saint Joseph,IA
52166,Saint Lucas,IA
50241,Saint Marys,IA
52072,Saint Olaf,IA
52656,Saint Paul,IA
52657,Saint Paul,IA
52649,Salem,IA
52556,Salina,IA
51052,Salix,IA
51248,Sanborn,IA
52619,Sand Prairie,IA
52237,Sand Spring,IA
52632,Sandusky,IA
50001,Sandyville,IA
50169,Santiago,IA
52155,Saratoga,IA
52101,Sattre,IA
52154,Saude,IA
52627,Sawyer,IA
50313,Saydel,IA
50313,Saylorville,IA
50473,Scarville,IA
51053,Schaller,IA
51461,Schleswig,IA
52136,Schley,IA
52310,Scotch Grove,IA
50047,Scotch Ridge,IA
51462,Scranton,IA
50242,Searsboro,IA
52588,Selma,IA
50539,Seneca,IA
51054,Sergeant Bluff,IA
52734,Seventh Avenue,IA
50060,Sewal,IA
50483,Sexton,IA
52590,Seymour,IA
51054,Sgt Bluff,IA
50648,Shady Grove,IA
52730,Shaffton,IA
51651,Shambaugh,IA
50861,Shannon City,IA
50025,Sharon,IA
50862,Sharpsburg,IA
52001,Shawondasse,IA
50475,Sheffield,IA
51570,Shelby,IA
50243,Sheldahl,IA
51201,Sheldon,IA
50670,Shell Rock,IA
52332,Shellsburg,IA
51601,Shenandoah,IA
51602,Shenandoah,IA
51603,Shenandoah,IA
50157,Sheridan,IA
52073,Sherrill,IA
50579,Sherwood,IA
50201,Shipley,IA
50833,Siam,IA
51249,Sibley,IA
51652,Sidney,IA
52591,Sigourney,IA
51571,Silver City,IA
50459,Silver Lake,IA
50665,Sinclair,IA
51250,Sioux Center,IA
51101,Sioux City,IA
51102,Sioux City,IA
51103,Sioux City,IA
51104,Sioux City,IA
51105,Sioux City,IA
51106,Sioux City,IA
51108,Sioux City,IA
51109,Sioux City,IA
51111,Sioux City,IA
50585,Sioux Rapids,IA
52732,Six Mile,IA
50244,Slater,IA
50543,Slifer,IA
51055,Sloan,IA
51056,Smithland,IA
51572,Soldier,IA
52333,Solon,IA
50586,Somers,IA
52334,South Amana,IA
50315,South Des Moines,IA
50320,South Des Moines,IA
50321,South Des Moines,IA
52335,South English,IA
52501,South Ottumwa,IA
51301,Spencer,IA
52650,Sperry,IA
52168,Spillville,IA
51360,Spirit Lake,IA
52074,Spragueville,IA
50125,Spring Hill,IA
52075,Springbrook,IA
52358,Springdale,IA
52336,Springville,IA
50476,Stacyville,IA
50246,Stanhope,IA
50671,Stanley,IA
51573,Stanton,IA
52337,Stanwood,IA
50849,Stanzel,IA
50247,State Center,IA
50319,State of Iowa,IA
50672,Steamboat Rk,IA
50672,Steamboat Rock,IA
50423,Stilson,IA
52651,Stockport,IA
52769,Stockton,IA
50588,Storm Lake,IA
50248,Story City,IA
50673,Stout,IA
50249,Stratford,IA
52076,Strawberry Point,IA
50851,Stringtown,IA
50250,Stuart,IA
52731,Sugar Creek,IA
50251,Sully,IA
50588,Sulphur Springs,IA
50125,Summerset,IA
52632,Summitville,IA
50674,Sumner,IA
51363,Superior,IA
51058,Sutherland,IA
52253,Sutliff,IA
50477,Swaledale,IA
50252,Swan,IA
50590,Swea City,IA
52652,Swedesburg,IA
52338,Swisher,IA
51653,Tabor,IA
50207,Taintor,IA
52248,Talleyrand,IA
50254,Talmage,IA
52339,Tama,IA
50501,Tara,IA
52771,Teeds Grove,IA
51360,Templar Park,IA
51463,Templeton,IA
51537,Tennant,IA
50864,Tenville Junction,IA
51364,Terril,IA
50254,Thayer,IA
50276,The Meadows,IA
50478,Thompson,IA
50591,Thor,IA
50255,Thornburg,IA
50479,Thornton,IA
52057,Thorpe,IA
51654,Thurman,IA
51010,Ticonic,IA
52340,Tiffin,IA
50863,Tingley,IA
52772,Tipton,IA
50480,Titonka,IA
52341,Toddville,IA
50481,Toeterville,IA
52342,Toledo,IA
52653,Toolesboro,IA
52777,Toronto,IA
50256,Tracy,IA
50675,Traer,IA
51575,Treynor,IA
51360,Triboji Beach,IA
50676,Tripoli,IA
52344,Troy Mills,IA
50592,Truesdale,IA
50257,Truro,IA
51040,Turin,IA
52052,Turkey River,IA
50133,Tuskeego,IA
52333,Twin View Heights,IA
52593,Udell,IA
51576,Underwood,IA
50258,Union,IA
50259,Union,IA
50207,Union Mills,IA
52594,Unionville,IA
52246,University Heights,IA
50614,University of Northern Iowa,IA
52595,University Park,IA
52345,Urbana,IA
50322,Urbandale,IA
50323,Urbandale,IA
50391,Urbandale,IA
50398,Urbandale,IA
50395,USPS Bmc,IA
51060,Ute,IA
51465,Vail,IA
50054,Valeria,IA
50162,Van Cleve,IA
52346,Van Horne,IA
50261,Van Meter,IA
50262,Van Wert,IA
50593,Varina,IA
52556,Vedic City,IA
50482,Ventura,IA
52585,Veo,IA
52136,Vernon Springs,IA
52347,Victor,IA
52151,Village Creek,IA
50864,Villisca,IA
50594,Vincent,IA
52348,Vining,IA
52349,Vinton,IA
52350,Viola,IA
50330,VISA Mastercard,IA
52077,Volga,IA
52159,Volney,IA
50643,Voorhies,IA
52169,Wadena,IA
51360,Wahpeton,IA
52773,Walcott,IA
52351,Walford,IA
52352,Walker,IA
51466,Wall Lake,IA
51365,Wallingford,IA
51577,Walnut,IA
52574,Walnut City,IA
52653,Wapello,IA
50546,Ware,IA
50702,Washburn,IA
50706,Washburn,IA
52353,Washington,IA
51061,Washta,IA
50701,Waterloo,IA
50702,Waterloo,IA
50703,Waterloo,IA
50704,Waterloo,IA
50706,Waterloo,IA
50707,Waterloo,IA
52170,Waterville,IA
52354,Watkins,IA
52159,Watson,IA
52214,Waubeek,IA
52171,Waucoma,IA
50263,Waukee,IA
52172,Waukon,IA
52146,Waukon Junction,IA
50677,Waverly,IA
52654,Wayland,IA
50061,WDM,IA
50265,WDM,IA
50266,WDM,IA
51366,Webb,IA
52355,Webster,IA
50595,Webster City,IA
50264,Weldon,IA
50150,Weller,IA
52356,Wellman,IA
50328,Wells Fargo Mortgage,IA
50329,Wells Fargo Mortgage,IA
50330,Wells Fargo Mortgage,IA
50331,Wells Fargo Mortgage,IA
50332,Wells Fargo Mortgage,IA
50680,Wellsburg,IA
52774,Welton,IA
50483,Wesley,IA
52203,West Amana,IA
50597,West Bend,IA
52358,West Branch,IA
52655,West Burlington,IA
52359,West Chester,IA
50061,West Des Moines,IA
50265,West Des Moines,IA
50266,West Des Moines,IA
50368,West Des Moines,IA
50398,West Des Moines,IA
50501,West Fort Dodge,IA
52537,West Grove,IA
52776,West Liberty,IA
51351,West Okoboji,IA
52656,West Point,IA
52657,West Point,IA
50588,West Storm Lake,IA
52175,West Union,IA
50108,Westerville,IA
51062,Westfield,IA
50681,Westgate,IA
51578,Westphalia,IA
51467,Westside,IA
52658,Wever,IA
50268,What Cheer,IA
52777,Wheatland,IA
52588,White Elm,IA
50073,White Oak,IA
52316,White Pigeon,IA
51063,Whiting,IA
50598,Whittemore,IA
50269,Whitten,IA
52336,Whittier,IA
50240,Wick,IA
51101,Wickham Spur,IA
50563,Wieston,IA
52756,Wildwood Camp,IA
51401,Willey,IA
50271,Williams,IA
52361,Williamsburg,IA
50272,Williamson,IA
52247,Williamstown,IA
52778,Wilton,IA
52322,Windham,IA
50311,Windsor Heights,IA
50312,Windsor Heights,IA
50322,Windsor Heights,IA
50324,Windsor Heights,IA
52659,Winfield,IA
50401,Winnebago Heights,IA
50273,Winterset,IA
50682,Winthrop,IA
50274,Wiota,IA
50233,Wiscotta,IA
50484,Woden,IA
52042,Wood,IA
51579,Woodbine,IA
50275,Woodburn,IA
50103,Woodland,IA
50276,Woodward,IA
50599,Woolstock,IA
52078,Worthington,IA
52577,Wright,IA
52621,Wyman,IA
52362,Wyoming,IA
50277,Yale,IA
52660,Yarmouth,IA
51433,Yetter,IA
51656,Yorktown,IA
50397,Younkers,IA
50643,Zaneta,IA
50278,Zearing,IA
50858,Zion,IA
50156,Zook Spur,IA
52079,Zwingle,IA
83210,Aberdeen,ID
83350,Acequia,ID
83520,Ahsahka,ID
83726,Albertsons,ID
83311,Albion,ID
83312,Almo,ID
83611,Alpha,ID
83610,Alpine,ID
83211,Am Falls,ID
83211,American Falls,ID
83401,Ammon,ID
83406,Ammon,ID
83647,Anderson Dam,ID
83442,Annis,ID
83445,Anthony,ID
83660,Apple Valley,ID
83338,Appleton,ID
83212,Arbon,ID
83440,Archer,ID
83213,Arco,ID
83423,Argora,ID
83214,Arimo,ID
83420,Ashton,ID
83801,Athol,ID
83601,Atlanta,ID
83215,Atomic City,ID
83802,Avery,ID
83467,Baker,ID
83217,Bancroft,ID
83602,Banks,ID
83218,Basalt,ID
83346,Basin,ID
83422,Bates,ID
83803,Bayview,ID
83401,Beachs Corner,ID
83612,Bear,ID
83313,Bellevue,ID
83801,Belmont,ID
83241,Bench,ID
83254,Bennington,ID
83220,Bern,ID
83433,Big Springs,ID
83221,Blackfoot,ID
83804,Blanchard,ID
83314,Bliss,ID
83223,Bloomington,ID
83464,Blue Dome,ID
83601,Boise,ID
83701,Boise,ID
83702,Boise,ID
83703,Boise,ID
83704,Boise,ID
83705,Boise,ID
83706,Boise,ID
83707,Boise,ID
83708,Boise,ID
83709,Boise,ID
83711,Boise,ID
83712,Boise,ID
83713,Boise,ID
83714,Boise,ID
83715,Boise,ID
83716,Boise,ID
83717,Boise,ID
83719,Boise,ID
83720,Boise,ID
83722,Boise,ID
83724,Boise,ID
83725,Boise,ID
83726,Boise,ID
83728,Boise,ID
83729,Boise,ID
83731,Boise,ID
83732,Boise,ID
83735,Boise,ID
83756,Boise,ID
83799,Boise,ID
83728,Boise Cascade,ID
83725,Boise State University,ID
83278,Bonanza,ID
83401,Bone,ID
83805,Bonners Ferry,ID
83806,Bovill,ID
83686,Bowmont,ID
83429,Box Canyon,ID
83313,Broadford,ID
83604,Bruneau,ID
83604,Bruneau Valley,ID
83316,Buhl,ID
83638,Burgdorf,ID
83318,Burley,ID
83440,Burton,ID
83460,BYU-IDAHO,ID
83811,Cabinet,ID
83808,Calder,ID
83605,Caldwell,ID
83606,Caldwell,ID
83607,Caldwell,ID
83610,Cambridge,ID
83436,Canyon Creek,ID
83320,Carey,ID
83809,Careywood,ID
83462,Carmen,ID
83611,Cascade,ID
83321,Castleford,ID
83810,Cataldo,ID
83816,CDA,ID
83631,Centerville,ID
83241,Central,ID
83226,Challis,ID
83229,Challis,ID
83252,Cherry Creek,ID
83421,Chester,ID
83217,Chesterfield,ID
83801,Chilco,ID
83251,Chilly,ID
83202,Chubbuck,ID
83346,Churchill,ID
83811,Clark Fork,ID
83812,Clarkia,ID
83227,Clayton,ID
83552,Clearwater,ID
83436,Clementsville,ID
83228,Clifton,ID
83316,Clover,ID
83244,Clyde,ID
83229,Cobalt,ID
83813,Cocolalla,ID
83814,Coeur D Alene,ID
83815,Coeur D Alene,ID
83816,Coeur D Alene,ID
83865,Colburn,ID
83401,Coltman,ID
83230,Conda,ID
83821,Coolin,ID
83554,Cooperville,ID
83805,Copeland,ID
83322,Corral,ID
83323,Cotterel,ID
83522,Cottonwood,ID
83533,Cottonwood,ID
83612,Council,ID
83523,Craigmont,ID
83213,Craters of the Moon National,ID
83622,Crouch,ID
83672,Crystal,ID
83301,CSI,ID
83303,CSI,ID
83524,Culdesac,ID
83548,Culdesac,ID
83612,Cuprum,ID
83328,Curry,ID
83815,Dalton Gardens,ID
83815,Dalton Gdns,ID
83252,Daniels,ID
83255,Darlington,ID
83232,Dayton,ID
83823,Deary,ID
83323,Declo,ID
83316,Deep Creek,ID
83731,Dept of Transportation,ID
83824,Desmet,ID
83324,Dietrich,ID
83233,Dingle,ID
83261,Dingle,ID
83525,Dixie,ID
83605,Doles,ID
83615,Donnelly,ID
83825,Dover,ID
83864,Dover,ID
83234,Downey,ID
83422,Driggs,ID
83420,Drummond,ID
83423,Dubois,ID
83446,Dubois,ID
83616,Eagle,ID
83402,Eagle Rock,ID
83836,East Hope,ID
83313,East Magic,ID
83826,Eastport,ID
83672,Eaton,ID
83325,Eden,ID
83440,Edmonds,ID
83445,Egin,ID
83342,Elba,ID
83467,Elk Bend,ID
83525,Elk City,ID
83354,Elk Horn,ID
83827,Elk River,ID
83235,Ellis,ID
83617,Emmett,ID
83839,Enaville,ID
83605,Enrose,ID
83322,Fairfield,ID
83327,Fairfield,ID
83338,Falls City,ID
83647,Featherville,ID
83724,Federal Building,ID
83424,Felt,ID
83531,Fenn,ID
83526,Ferdinand,ID
83812,Fernwood,ID
83830,Fernwood,ID
83328,Filer,ID
83236,Firth,ID
83287,Fish Haven,ID
83203,Fort Hall,ID
83203,Fort Hall Indian Reservation,ID
83455,Fox Creek,ID
83237,Franklin,ID
83619,Fruitland,ID
83612,Fruitvale,ID
83313,Gannett,ID
83703,Garden City,ID
83714,Garden City,ID
83214,Garden Creek,ID
83622,Garden Valley,ID
83629,Gardena,ID
83835,Garwood,ID
83832,Genesee,ID
83238,Geneva,ID
83239,Georgetown,ID
83463,Gibbonsville,ID
83203,Gibson,ID
83641,Givens Hot Springs,ID
83261,Glencoe,ID
83623,Glenns Ferry,ID
83633,Glenns Ferry,ID
83330,Gooding,ID
83612,Goodrich,ID
83274,Goshen,ID
83241,Grace,ID
83283,Grace,ID
83624,Grand View,ID
83530,Grangeville,ID
83531,Grangeville,ID
83801,Granite,ID
83401,Grant,ID
83604,Grasmere,ID
83285,Gray,ID
83533,Greencreek,ID
83626,Greenleaf,ID
83544,Greer,ID
83657,Gross,ID
83221,Groveland,ID
83641,Guffey,ID
83252,Gwenford,ID
83332,Hagerman,ID
83333,Hailey,ID
83348,Hailey,ID
83425,Hamer,ID
83655,Hamilton Corner,ID
83627,Hammett,ID
83334,Hansen,ID
83552,Harpster,ID
83833,Harrison,ID
83842,Harrison,ID
83834,Harvard,ID
83854,Hauser,ID
83214,Hawkins,ID
83835,Hayden,ID
83835,Hayden Lake,ID
83335,Hazelton,ID
83546,Headquarters,ID
83211,Heglar,ID
83443,Heise,ID
83823,Helmer,ID
83445,Heman,ID
83230,Henry,ID
83336,Heyburn,ID
83714,Hidden Springs,ID
83337,Hill City,ID
83401,Hillview,ID
83243,Holbrook,ID
83301,Hollister,ID
83628,Homedale,ID
83836,Hope,ID
83612,Hornet,ID
83629,Horseshoe Bend,ID
83629,Horseshoe Bnd,ID
83244,Howe,ID
83446,Humphrey,ID
83630,Huston,ID
83735,I D State Dept of Employ,ID
83631,Idaho City,ID
83401,Idaho Falls,ID
83402,Idaho Falls,ID
83403,Idaho Falls,ID
83404,Idaho Falls,ID
83405,Idaho Falls,ID
83406,Idaho Falls,ID
83415,Idaho Falls,ID
83415,Idaho National Lab,ID
83720,Idaho State House,ID
83722,Idaho State Tax Comm,ID
83756,Idaho State Tax Commission,ID
83209,Idaho State University,ID
83323,Idahome,ID
83423,Idman,ID
83627,Indian Cove,ID
83632,Indian Valley,ID
83245,Inkom,ID
83732,Intermountain Gas Co,ID
83427,Iona,ID
83428,Irwin,ID
83429,Island Park,ID
83433,Island Park,ID
83201,ISU,ID
83209,ISU,ID
83350,Jackson,ID
83274,Jamestown,ID
83338,Jerome,ID
83672,Jonathan,ID
83535,Juliaetta,ID
83536,Kamiah,ID
83837,Kellogg,ID
83537,Kendrick,ID
83340,Ketchum,ID
83522,Keuterville,ID
83423,Kilgore,ID
83236,Kimball,ID
83341,Kimberly,ID
83633,King Hill,ID
83839,Kingston,ID
83605,Knowlton Heights,ID
83539,Kooskia,ID
83840,Kootenai,ID
83634,Kuna,ID
83442,Labelle,ID
83841,Laclede,ID
83241,Lago,ID
83635,Lake Fork,ID
83420,Lamont,ID
83540,Lapwai,ID
83638,Lardo,ID
83429,Last Chance Resort,ID
83246,Lava Hot Springs,ID
83464,Leadore,ID
83465,Lemhi,ID
83541,Lenore,ID
83636,Letha,ID
83501,Lewiston,ID
83431,Lewisville,ID
83254,Liberty,ID
83423,Lidy Hot Springs,ID
83401,Lincoln,ID
83286,Linrose,ID
83464,Lone Pine,ID
83352,Lone Star,ID
83442,Lorenzo,ID
83539,Lowell,ID
83236,Lower Presto,ID
83278,Lower Stanley,ID
83637,Lowman,ID
83542,Lucile,ID
83217,Lund,ID
83440,Lyman,ID
83301,Lynwood,ID
83251,Mackay,ID
83611,Mackey Bar,ID
83433,Macks Inn,ID
83252,Malad,ID
83252,Malad City,ID
83342,Malta,ID
83639,Marsing,ID
83420,Marysville,ID
83253,May,ID
83716,Mayfield,ID
83635,McCall,ID
83638,McCall,ID
83250,McCammon,ID
83654,Meadows,ID
83842,Medimont,ID
83641,Melba,ID
83314,Mellon Valley,ID
83434,Menan,ID
83642,Meridian,ID
83646,Meridian,ID
83680,Meridian,ID
83643,Mesa,ID
83644,Middleton,ID
83645,Midvale,ID
83343,Minidoka,ID
83435,Monteview,ID
83617,Montour,ID
83220,Montpelier,ID
83254,Montpelier,ID
83255,Moore,ID
83634,Mora,ID
83256,Moreland,ID
83843,Moscow,ID
83844,Moscow,ID
83647,Mount Home,ID
83647,Mountain Home,ID
83648,Mountain Home A F B,ID
83648,Mountain Home AFB,ID
83648,Mountain Home Air Force Base,ID
83845,Moyie Springs,ID
83647,Mtn Home,ID
83648,Mtn Home AFB,ID
83450,Mud Lake,ID
83320,Muldoon,ID
83846,Mullan,ID
83650,Murphy,ID
83874,Murray,ID
83344,Murtaugh,ID
83651,Nampa,ID
83652,Nampa,ID
83653,Nampa,ID
83686,Nampa,ID
83687,Nampa,ID
83847,Naples,ID
83865,Naples,ID
83211,Neeley,ID
83631,New Centerville,ID
83654,New Meadows,ID
83655,New Plymouth,ID
83401,New Sweden,ID
83436,Newdale,ID
83543,Nezperce,ID
83241,Niter,ID
83848,Nordman,ID
83466,North Fork,ID
83469,North Fork,ID
83656,Notus,ID
83254,Nounan,ID
83346,Oakley,ID
83647,Oasis,ID
83657,Ola,ID
83822,Oldtown,ID
83855,Onaway,ID
83650,Oreana,ID
83544,Orofino,ID
83849,Osburn,ID
83401,Osgood,ID
83254,Ovid,ID
83428,Palisades,ID
83647,Paradise HOT,ID
83647,Paradise Hot Springs,ID
83261,Paris,ID
83438,Parker,ID
83660,Parma,ID
83253,Patterson,ID
83347,Paul,ID
83661,Payette,ID
83616,Pearl,ID
83217,Pebble,ID
83545,Peck,ID
83254,Pegram,ID
83318,Pella,ID
83348,Picabo,ID
83546,Pierce,ID
83647,Pine,ID
83612,Pine Ridge,ID
83850,Pinehurst,ID
83262,Pingree,ID
83631,Pioneerville,ID
83666,Placerville,ID
83440,Plano,ID
83252,Pleasantview,ID
83851,Plummer,ID
83201,Pocatello,ID
83202,Pocatello,ID
83203,Pocatello,ID
83204,Pocatello,ID
83205,Pocatello,ID
83206,Pocatello,ID
83209,Pocatello,ID
83547,Pollock,ID
83852,Ponderay,ID
83429,Ponds Resort,ID
83853,Porthill,ID
83854,Post Falls,ID
83877,Post Falls,ID
83855,Potlatch,ID
83647,Prairie,ID
83263,Preston,ID
83873,Prichard,ID
83856,Priest Lake,ID
83856,Priest River,ID
83857,Princeton,ID
83211,Raft River,ID
83858,Rathdrum,ID
83238,Raymond,ID
83278,Redfish Lake,ID
83423,Reno,ID
83548,Reubens,ID
83440,Rexburg,ID
83441,Rexburg,ID
83460,Rexburg,ID
83441,Rexcraft,ID
83650,Reynolds,ID
83349,Richfield,ID
83604,Riddle,ID
83442,Rigby,ID
83549,Riggins,ID
83443,Ririe,ID
83221,Riverside,ID
83444,Roberts,ID
83214,Robin,ID
83334,Rock Creek,ID
83221,Rockford,ID
83271,Rockland,ID
83647,Rocky Bar,ID
83302,Rogerson,ID
83221,Rose,ID
83810,Rose Lake,ID
83615,Roseberry,ID
83321,Roseworth,ID
83660,Roswell,ID
83271,Roy,ID
83343,Rupert,ID
83350,Rupert,ID
83809,Sagle,ID
83860,Sagle,ID
83445,Saint Anthony,ID
83272,Saint Charles,ID
83287,Saint Charles,ID
83401,Saint Leon,ID
83861,Saint Maries,ID
83467,Salmon,ID
83870,Sanders,ID
83864,Sandpoint,ID
83866,Santa,ID
83340,Sawtooth City,ID
83415,Scoville,ID
83274,Shelley,ID
83401,Shelton,ID
83324,Shoshone,ID
83352,Shoshone,ID
83469,Shoup,ID
83650,Silver City,ID
83622,Silver Creek Plunge,ID
83867,Silverton,ID
83423,Small,ID
83868,Smelterville,ID
83230,Soda Springs,ID
83276,Soda Springs,ID
83285,Soda Springs,ID
83537,Southwick,ID
83540,Spalding,ID
83446,Spencer,ID
83869,Spirit Lake,ID
83318,Springdale,ID
83277,Springfield,ID
83278,Stanley,ID
83669,Star,ID
83631,Star Ranch,ID
83318,Starrhs Ferry,ID
83854,State Line,ID
83631,Steirman,ID
83210,Sterling,ID
83677,Stibnite,ID
83552,Stites,ID
83641,Stoddard,ID
83252,Stone,ID
83448,Sugar City,ID
83338,Sugar Loaf,ID
83353,Sun Valley,ID
83354,Sun Valley,ID
83278,Sunbeam,ID
83440,Sunnydell,ID
83605,Sunnyslope,ID
83449,Swan Valley,ID
83281,Swanlake,ID
83670,Sweet,ID
83540,Sweetwater,ID
83539,Syringa,ID
83221,Taber,ID
83615,Tamarack,ID
83401,Taylor,ID
83468,Tendoy,ID
83870,Tensed,ID
83450,Terreton,ID
83451,Teton,ID
83424,Tetonia,ID
83452,Tetonia,ID
83283,Thatcher,ID
83221,Thomas,ID
83221,Thomas Junction,ID
83440,Thornton,ID
83301,Three Creek,ID
83302,Three Creek,ID
83647,Tipanuk,ID
83246,Topaz,ID
83227,Torrey,ID
83333,Triumph,ID
83871,Troy,ID
83241,Turner,ID
83314,Tuttle,ID
83301,Twin Falls,ID
83302,Twin Falls,ID
83303,Twin Falls,ID
83445,Twin Groves,ID
83858,Twin Lakes,ID
83201,Tyhee,ID
83454,Ucon,ID
83843,University,ID
83844,University of Idaho,ID
83704,Ustick,ID
83455,Vernon,ID
83455,Victor,ID
83318,View,ID
83872,Viola,ID
83234,Virginia,ID
83873,Wallace,ID
83874,Wallace,ID
83221,Wapello,ID
83254,Wardboro,ID
83837,Wardner,ID
83611,Warm Lake,ID
83420,Warm River,ID
83671,Warren,ID
83729,Washington Group,ID
83285,Wayan,ID
83553,Weippe,ID
83672,Weiser,ID
83605,Weitz,ID
83355,Wendell,ID
83352,West Magic,ID
83286,Weston,ID
83201,Westwood Village,ID
83554,White Bird,ID
83676,Wilder,ID
83445,Wilford,ID
83641,Wilson,ID
83555,Winchester,ID
83252,Woodruff,ID
83274,Woodville,ID
83876,Worley,ID
83677,Yellow Pine,ID
61710,3 State Farm Plaza,IL
61791,3 State Farm Plaza,IL
60064,Abbott Park,IL
61410,Abingdon,IL
61411,Adair,IL
62347,Adams,IL
62214,Addieville,IL
60101,Addison,IL
62895,Aden,IL
62330,Adrian,IL
62805,Akin,IL
61235,Alba,IL
61230,Albany,IL
62215,Albers,IL
62806,Albion,IL
62441,Albright,IL
60001,Alden,IL
60033,Alden,IL
61231,Aledo,IL
62601,Alexander,IL
61412,Alexis,IL
60102,Algonquin,IL
60156,Algonquin,IL
62001,Alhambra,IL
62410,Allendale,IL
61568,Allentown,IL
61951,Allenville,IL
61810,Allerton,IL
61774,Allin,IL
62439,Allison,IL
62807,Alma,IL
62207,Alorton,IL
61413,Alpha,IL
62610,Alsey,IL
60803,Alsip,IL
61615,Alta,IL
62411,Altamont,IL
62905,Alto Pass,IL
62002,Alton,IL
61414,Altona,IL
61811,Alvin,IL
61310,Amboy,IL
62996,America,IL
60678,American National Bank,IL
62721,Ameritech,IL
60666,Amf Ohare,IL
61720,Anchor,IL
61311,Ancona,IL
61232,Andalusia,IL
61233,Andover,IL
62707,Andrew,IL
62906,Anna,IL
62413,Annapolis,IL
61234,Annawan,IL
61258,Annawan,IL
60002,Antioch,IL
61001,Apple River,IL
61428,Appleton,IL
62650,Arcadia,IL
62707,Archer,IL
61910,Arcola,IL
62611,Arenzville,IL
62501,Argenta,IL
60501,Argo,IL
61011,Argyle,IL
61312,Arlington,IL
60004,Arlington Heights,IL
60005,Arlington Heights,IL
60006,Arlington Heights,IL
61721,Armington,IL
61812,Armstrong,IL
62650,Arnold,IL
60910,Aroma Park,IL
62886,Arrington,IL
61722,Arrowsmith,IL
61911,Arthur,IL
62871,Asbury,IL
60652,Ashburn Park,IL
60911,Ashkum,IL
62612,Ashland,IL
62808,Ashley,IL
61912,Ashmore,IL
61006,Ashton,IL
62510,Assumption,IL
61501,Astoria,IL
60572,AT & T,IL
62613,Athens,IL
62082,Athensville,IL
61235,Atkinson,IL
61723,Atlanta,IL
62370,Atlas,IL
62675,Atterberry,IL
62675,Atterbury,IL
62974,Attila,IL
62572,Atwater,IL
61913,Atwood,IL
62615,Auburn,IL
62075,Audubon,IL
62885,Augsburg,IL
62311,Augusta,IL
60502,Aurora,IL
60503,Aurora,IL
60504,Aurora,IL
60505,Aurora,IL
